country_code,Name,year,nd_gain_score,coal_electricity_pct,energy_use_per_capita,gdp_constant_usd,gdp_per_capita_constant,renewable_electricity_pct,renewable_final_energy_pct,LEV2_CROSS_SEC_CG,LEV3_BAN_PHOUT_COAL,LEV3_CARBONTAX_I,LEV3_NZ,LEV4_BAN_COAL_STAT,LEV4_BAN_EXTRAC_DATE,LEV4_CARBONTAX_T,LEV4_EE_MANDATE,LEV4_ETS_E_GHG,LEV4_FIT_SOL_PR,LEV4_NZ_DATE,LEV4_RENEWABLE_EXP
DNK,Denmark,2017,71.3597079685685,20.0019341112759,2896.57067618882,320538736986.013,55601.0145717787,70.2111727161369,35.0,6.8000002,4.75,0.0,0.0,5.0,0.0,7.0,8.0,8.0,8.0,0.0,7.0
DNK,Denmark,2018,71.1031137871111,21.6339029931838,2870.41628591658,326500781502.599,56355.0733084714,68.3113372188745,34.6,6.8000002,4.75,0.0,6.75,5.0,0.0,7.0,8.0,8.0,0.0,5.0,9.0
DNK,Denmark,2019,70.7358374496673,11.2176446672991,2757.24986480703,332088518944.146,57114.6227336347,78.1176311153273,37.2,7.0,4.75,0.0,8.75,5.0,0.0,7.0,8.0,8.0,0.0,5.0,9.0
DNK,Denmark,2020,70.9982586134203,10.6551099972153,2637.04300572344,326176991232.295,55934.5555945523,81.5576093010304,39.5,7.8000002,4.75,0.0,8.75,5.0,7.0,7.0,8.0,8.0,0.0,5.0,9.0
ESP,Spain,2000,60.1485447691763,36.0220610510184,2991.49306471374,977964704474.031,24106.8818529374,2.77723328046759,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
ESP,Spain,2001,60.154742339954,30.3911267772713,3048.84384472463,1016292009754.12,24878.3784543991,3.561744818587,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
ESP,Spain,2002,60.2343374351863,33.6626508975264,3095.99686843763,1044295490089.67,25205.3154769045,4.87689374609616,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
ESP,Spain,2003,60.2860610676299,29.1343505711414,3145.4023925367,1074990358774.14,25481.1653690112,5.86062461163149,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
ESP,Spain,2004,60.2498204838981,28.6894497346182,3226.28942874321,1108471271904.22,25825.3106463315,6.80553908577225,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
ESP,Spain,2005,60.5628736013988,27.4640152609977,3239.54436471806,1147835587310.16,26294.447384391,8.11912963347082,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0
ESP,Spain,2006,61.0190659538803,22.700269485973,3190.72627710892,1194247574981.13,26899.0921497113,8.74776513646275,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0
ESP,Spain,2007,61.1777982250822,24.2854660901662,3168.95970956596,1236446314615.43,27338.79541774,10.1558092041212,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0
ESP,Spain,2008,61.1722867342995,15.9272432894141,3015.00798974738,1245931907237.16,27112.526293889,12.3595733017166,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0
ESP,Spain,2009,60.7085527132311,12.5375059398547,2749.85548907362,1198983535018.34,25860.8142592652,16.1798248591406,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0
ESP,Spain,2010,60.5005430173378,8.72989815174097,2735.18257337486,1200112046037.65,25766.2515825743,18.3970921343694,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,5.0,0.0,1.0
ESP,Spain,2011,60.8664438624303,15.3569714851606,2684.34318918947,1192432281393.69,25510.5579678829,19.3730921193682,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,6.0,0.0,5.0
ESP,Spain,2012,61.0524288301473,18.8168357093407,2677.18038552382,1158267740898.69,24763.568274484,22.3209827999919,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,7.0,0.0,5.0
ESP,Spain,2013,61.1224464441247,14.470418126884,2506.25540520067,1141735527746.35,24498.5559507945,26.097090301823,16.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,5.0
ESP,Spain,2014,61.4576542069481,16.2493856480203,2458.57177736167,1159095455877.44,24947.8512505913,25.5073632551148,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,5.0
ESP,Spain,2015,61.6267646996602,18.7518466702977,2552.40125248088,1206164777553.12,25982.4416197775,24.5450302764933,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,9.0
ESP,Spain,2016,61.5952136524389,13.6306233190548,2563.00704379932,1241326362266.48,26719.2442268615,24.8413296890865,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,9.0
ESP,Spain,2017,61.8280636459372,16.8098039357913,2690.49733287835,1277275696051.09,27426.281015093,25.2504297744863,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,9.0
ESP,Spain,2018,61.617476219461,14.1066561730284,2666.26079715432,1307871701701.25,27956.7225466484,25.3490592161835,16.9,0.0,1.0,0.0,7.5,0.0,0.0,0.0,8.0,8.0,0.0,5.0,9.0
ESP,Spain,2019,61.4981208396344,5.11679481220975,2573.90442450746,1333521400432.69,28301.4393949563,27.9378021423056,16.7,0.0,1.0,0.0,8.0,0.0,0.0,0.0,8.0,8.0,0.0,5.0,9.0
ESP,Spain,2020,61.3886647871496,2.33471160673266,2303.51311623486,1187633217292.02,25077.019882928,31.619034601117,19.3,0.0,1.0,0.0,8.0,0.0,0.0,0.0,8.0,8.0,0.0,5.0,9.0
EST,Estonia,2000,56.6964213434685,92.1296840126865,3377.645508595,13979307068.9028,10006.7696280939,0.156231645718313,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EST,Estonia,2001,56.9961962212488,92.2550984321584,3589.37747318315,14801394595.5546,10662.9455020331,0.129671106919722,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EST,Estonia,2002,57.3787161927154,93.1277119737305,3375.56515275032,15827575405.1485,11474.6622721923,0.281458895273836,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EST,Estonia,2003,57.6143383254864,94.1628113003248,3680.05850823958,17029885802.1805,12424.0441535693,0.354365587164091,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
EST,Estonia,2004,58.0215339046356,94.2837732919255,3952.3382123667,18188037434.5502,13348.5284463324,0.368788819875776,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
EST,Estonia,2005,58.6968583747117,93.2680058794708,4015.42832630309,19920094036.3597,14703.6179707772,0.872121509064184,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0
EST,Estonia,2006,62.0120193256241,92.8175092478422,4006.73962643142,21864807422.0901,16234.5152041417,1.18988902589396,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0
EST,Estonia,2007,62.5055135471418,95.7095980311731,4690.13970340714,23520174236.2883,17543.4661785723,1.02214930270714,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0
EST,Estonia,2008,63.1103560800345,93.7907570172952,4142.50947696917,22314692031.2014,16688.997772178,1.6020224931481,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0
EST,Estonia,2009,63.1093672436772,92.0947716140791,3360.6644887123,19050002927.2983,14274.8511086787,5.80510308691195,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0
EST,Estonia,2010,63.5741459223035,89.2934279543351,4419.42268300424,19516680413.329,14657.939813612,7.84449244060475,25.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0
EST,Estonia,2011,63.4310930315934,88.5829519894516,4311.6949178562,21001309333.0129,15820.922342204,8.91856045916389,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0
EST,Estonia,2012,62.8573753041128,86.1201637837386,3984.06344804238,21772481344.2301,16460.6843479001,11.990724492354,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0
EST,Estonia,2013,63.5633076705697,88.6930320150659,4435.56686367547,22154913628.3244,16809.5326683781,9.00143126177024,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0
EST,Estonia,2014,65.1150635251253,87.3533665434678,4226.20121103955,22891074856.6938,17413.6867560212,10.9655310943275,25.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0
EST,Estonia,2015,64.8406623598899,82.7650768624359,3695.11919135189,23311847750.9394,17722.1557669523,15.1611154907371,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0
EST,Estonia,2016,63.8420974827418,83.7209302325581,4579.42111654538,24032887679.5037,18264.9873304279,12.7593886104035,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0
EST,Estonia,2017,63.9480191596681,83.8525835866261,4444.84667060588,25387062190.0468,19270.8141210511,13.9249240121581,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0
EST,Estonia,2018,63.8707676080822,81.9880297638305,4282.71513259126,26326306710.8582,19914.3454922878,15.9640892914914,28.6,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0
EST,Estonia,2019,64.0986538692774,70.1510177281681,3661.49925395092,27307395871.0676,20579.8756732376,27.886014445174,31.3,0.0,3.75,0.0,5.5,0.0,0.0,0.0,0.0,8.0,6.0,5.0,0.0
EST,Estonia,2020,63.8310354788992,49.111549851925,3368.23730668515,26519903136.8312,19946.945696898,48.3825271470879,40.4,0.0,3.75,0.0,5.5,0.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0
FIN,Finland,2000,70.2091664581228,18.7735795129759,6257.21912070832,196036503503.623,37872.6020343504,12.4593860752258,31.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
FIN,Finland,2001,70.4670441808382,23.5144859436673,6405.85272256556,201212380923.485,38784.1308115726,11.1990441156727,29.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
FIN,Finland,2002,70.8368289604239,26.6146354479354,6722.82613567459,204607490634.566,39343.0698997627,12.0790741111333,29.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
FIN,Finland,2003,70.9690287007905,32.3565685553685,7072.1791412038,208723783982.573,40038.9839702277,11.235087636079,28.4,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
FIN,Finland,2004,70.7089634966363,27.5811054808084,7128.99567069435,217083963685.375,41521.962874476,12.3027782631487,31.1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
FIN,Finland,2005,71.3853757543191,16.5594627525431,6555.77647291287,223113056548.362,42529.3506920884,13.7196027315746,31.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0
FIN,Finland,2006,73.2466687420198,28.8548449800758,7106.70978937984,232081249320.459,44069.3958834717,13.3294173389056,31.2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0
FIN,Finland,2007,73.319628197434,27.1450550803126,6968.91134494832,244411266035.096,46213.6898975737,12.4886823804542,31.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0
FIN,Finland,2008,73.5289194202346,18.6137514206013,6654.45363101075,246328504349.487,46359.8732844055,13.7780116747598,34.6,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0
FIN,Finland,2009,73.3903158264732,22.1981711970473,6255.05051638905,226434937568.653,42412.5133513534,12.5060289444838,32.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0
FIN,Finland,2010,73.8470660371111,26.5438679128344,6812.6019950935,233609048324.553,43556.5385834368,13.9735850459876,33.4,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,2.0
FIN,Finland,2011,73.7560030008043,21.4269193616413,6522.93869318769,239193226293.28,44391.4535667984,15.9599597284391,35.1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,0.0,0.0,2.0
FIN,Finland,2012,74.2954609779254,16.0074420190027,6265.77228948066,235550695854.071,43507.9345371578,16.6184260981949,38.7,4.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,6.0,0.0,0.0,2.0
FIN,Finland,2013,74.349661223661,20.1678431592686,6138.31405576065,233242909052.234,42883.6384986417,17.9515556366392,38.5,4.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,8.0,0.0,0.0,2.0
FIN,Finland,2014,74.7698938969741,17.355420448204,6246.04153603753,232127848351.009,42502.4880199858,18.9061591329633,41.2,4.1999998,0.0,0.0,0.0,0.0,0.0,8.0,5.0,8.0,0.0,0.0,4.0
FIN,Finland,2015,73.9610414794367,12.8092246242657,5921.59681653244,233210733506.25,42560.3456767103,20.0562253094068,43.2,6.1999998,0.0,0.0,0.0,0.0,0.0,8.0,5.0,8.0,0.0,0.0,4.0
FIN,Finland,2016,73.071695712561,15.2842619660544,6120.63301519281,239208760000.401,43529.6761616969,21.2534578297482,42.4,6.1999998,1.0,0.0,0.0,0.0,0.0,9.0,5.0,8.0,0.0,0.0,6.0
FIN,Finland,2017,73.1270760077825,13.6457207173852,6070.15750826277,247110710501.527,44862.220404205,24.7370229403314,44.4,6.1999998,4.75,0.0,7.25,5.0,0.0,9.0,5.0,8.0,0.0,7.0,6.0
FIN,Finland,2018,72.9258324386202,14.3304441882641,6165.44402350648,250058685918.643,45337.2409550575,26.810696952877,44.2,6.1999998,5.25,0.0,7.25,5.0,0.0,9.0,5.0,8.0,0.0,7.0,6.0
FIN,Finland,2019,72.7883158116709,11.6037873270211,6024.65366583164,253433824168.6,45898.5708448954,28.3501966496722,45.4,6.4000001,6.25,0.0,7.75,5.0,0.0,9.0,5.0,8.0,0.0,9.0,6.0
FIN,Finland,2020,73.1082448054923,7.47830857406846,5739.2544528356,247120696232.09,44690.9801103074,28.9380079980366,47.3,7.4000001,6.25,0.0,7.75,5.0,0.0,9.0,5.0,8.0,0.0,9.0,6.0
FRA,France,2000,63.9126226738349,5.71530167384629,4130.17270058081,2025858476151.37,33255.1379642335,0.562999811095019,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA,France,2001,64.0320259122005,4.34935308354412,4240.43326978854,2064338989612.96,33640.6738002565,0.63176714647062,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FRA,France,2002,63.9455316956489,4.82789953905016,4220.32024855816,2086380974762.6,33753.5782979758,0.681628009723412,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FRA,France,2003,63.9481744843931,5.16302717884122,4296.5464931216,2106573536968.08,33840.6175720101,0.725697642007064,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FRA,France,2004,64.2966410756742,4.74433545334664,4327.20397302417,2166995343501.89,34557.1471111581,0.764112372899367,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FRA,France,2005,64.4273124978643,5.33016468742026,4313.6963002429,2207920477337.34,34946.0372494703,0.841204316903939,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0
FRA,France,2006,65.374464268374,4.59304641579212,4214.29234630039,2267844862926.15,35645.4162427116,1.05009141213042,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0
FRA,France,2007,66.3333353042492,4.94885637663049,4142.17819118209,2325232266328.63,36322.1685141004,1.45750375591469,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0
FRA,France,2008,66.5492973254495,4.60678347734252,4137.71989985562,2334072135222.36,36257.3658930938,1.77284308633929,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0
FRA,France,2009,66.7287008086267,4.48178383169287,3938.38637955439,2268145064848.79,35052.8510772683,2.36300601763306,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0
FRA,France,2010,67.5489414573295,4.62244878242433,4040.43918739374,2313515332182.54,35578.1968010183,2.71971957905239,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,9.0
FRA,France,2011,67.4030541232008,3.46527662764446,3951.00450412595,2369909039106.43,36269.9561530888,3.53656436049198,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,9.0
FRA,France,2012,67.3977529926558,4.21050794814078,3929.20601557226,2374265767668.09,36161.2918253465,4.43569770891134,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,9.0
FRA,France,2013,67.2357065029541,4.52131676506934,3925.86545930191,2392826743357.49,36256.086680981,4.72133049567486,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,10.0,0.0,9.0
FRA,France,2014,67.7757631000553,2.41407535782663,3755.83244171123,2416703156974.4,36444.3949089146,5.28213022254103,13.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,8.0,10.0,0.0,9.0
FRA,France,2015,67.7142117356694,2.51007496081241,3799.19260526718,2442483452642.5,36702.4323733379,6.2562290589978,13.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,8.0,0.0,0.0,9.0
FRA,France,2016,67.1295692757212,2.1692688681752,3718.17053401513,2463489569347.31,36920.5342846914,6.75997569625276,14.2,0.0,1.75,0.0,0.0,0.0,0.0,6.0,2.0,8.0,0.0,0.0,9.0
FRA,France,2017,67.3864346143506,2.70195793280129,3705.41111644137,2514819204088.14,37580.5979329356,7.57946312853234,14.1,0.0,5.5,0.0,6.75,5.0,0.0,7.0,2.0,8.0,0.0,5.0,9.0
FRA,France,2018,67.2858366157627,1.81063399670575,3669.37065950443,2556210832760.02,38062.4435961412,8.33158544691332,15.2,2.0,5.5,0.0,7.5,5.0,0.0,8.0,2.0,8.0,0.0,5.0,9.0
FRA,France,2019,67.9177487610767,1.02762620446821,3605.53190025511,2608036638906.12,38705.2072940618,9.85332525979413,15.5,7.1999998,6.5,0.0,8.75,5.0,0.0,8.0,2.0,8.0,0.0,5.0,9.0
FRA,France,2020,67.073828260535,0.92758355382912,3228.48915727036,2413981867676.36,35709.2045925926,11.7659779691869,16.8,7.1999998,6.5,0.0,8.75,5.0,0.0,8.0,6.0,8.0,9.0,5.0,9.0
GBR,United Kingdom,2000,67.6828521580165,32.4343820361791,3786.40281086309,2314307169243.88,39297.1366317267,1.29525365384054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,United Kingdom,2001,67.6019219880197,34.5768719999792,3785.6601241847,2369642769659.08,40082.1359356822,1.42753561042545,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,United Kingdom,2002,67.7646690134109,32.4550802332368,3716.62337347063,2410140612988.09,40594.932929345,1.63720219188836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,United Kingdom,2003,67.6056177356791,35.1187097875931,3764.06191688174,2487711377293.16,41706.8303930126,1.85611178358505,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,United Kingdom,2004,67.4785525777115,33.8306335945492,3697.50381825103,2545576004983.01,42434.8209023638,2.35932038169509,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,United Kingdom,2005,67.1811592841492,34.2246633664361,3689.55051742336,2616614241852.83,43320.5628684438,3.01639739328641,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
GBR,United Kingdom,2006,69.2948256492326,37.8773767751874,3601.05090812166,2673913418491.85,43944.9985799069,3.40136225653314,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
GBR,United Kingdom,2007,69.3355295445603,34.64741740145,3443.58715993443,2752283449984.53,44882.141312304,3.68219056570966,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
GBR,United Kingdom,2008,69.1120145733656,32.3421785518665,3370.1581117517,2750923500693.34,44508.2874631479,4.3980939792683,2.4,5.8000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
GBR,United Kingdom,2009,68.5843422617029,27.718744194687,3144.00201324492,2624727410659.64,42146.5095879962,5.42129985934556,3.0,9.1999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
GBR,United Kingdom,2010,69.7958234969842,28.4043470310092,3235.05383786127,2684060544650.54,42762.720840223,5.90219180229369,3.2,9.8000002,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,7.0,0.0,1.0
GBR,United Kingdom,2011,69.5136344208003,29.7445597671442,2973.83120573757,2706913649065.85,42791.0934313474,8.02194845537338,4.0,9.1999998,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,9.0,0.0,2.0
GBR,United Kingdom,2012,69.5788522955405,39.5783031591554,3028.77223348044,2748282336997.97,43136.7006795996,9.86861803089111,4.2,8.8000002,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,0.0,4.0
GBR,United Kingdom,2013,69.8879022569112,36.7618935948654,2962.29760006424,2795510733841.06,43585.1936238647,13.5458979276767,5.2,8.8000002,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,0.0,4.0
GBR,United Kingdom,2014,71.2368476540702,30.0992262660898,2767.96188412765,2883853723651.98,44627.8818268644,17.362079635667,6.6,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,5.0,0.0,9.0
GBR,United Kingdom,2015,71.6555564196367,22.7677607348352,2774.79682774608,2945579890258.46,45255.3449216209,22.797935125061,7.7,9.3999996,1.5,0.0,0.0,0.0,0.0,0.0,8.0,8.0,5.0,0.0,9.0
GBR,United Kingdom,2016,70.8948764084828,9.32108905665301,2696.97999020896,3010574705731.3,45888.0105130748,23.0155435498123,7.7,9.0,1.5,0.0,5.75,0.0,0.0,0.0,8.0,8.0,2.0,1.0,9.0
GBR,United Kingdom,2017,70.5880823021759,6.90041460573928,2658.99577329303,3101591068534.48,47018.0254757676,27.5604645718062,8.8,9.1999998,5.25,0.0,5.75,5.0,0.0,0.0,8.0,8.0,1.0,1.0,9.0
GBR,United Kingdom,2018,70.1482728901942,5.3369544621992,2632.15067210726,3149707010747.53,47514.7763693453,31.3778034424785,10.2,9.8000002,5.25,0.0,8.0,5.0,0.0,0.0,8.0,8.0,1.0,5.0,9.0
GBR,United Kingdom,2019,70.3040757487934,2.45615988076353,2515.97344619501,3189276748351.15,47864.7588712634,35.1429075020641,11.4,9.3999996,5.25,0.0,8.75,5.0,0.0,0.0,8.0,8.0,1.0,5.0,9.0
GBR,United Kingdom,2020,69.9072929608738,2.16650673330199,2317.4085386833,2868821517197.41,42982.4631007642,41.1642719597097,13.6,9.8000002,5.5,0.0,8.75,5.0,0.0,0.0,8.0,8.0,0.0,5.0,9.0
GRC,Greece,2000,55.7101834375857,63.7278754898501,2512.02003858494,194535950663.831,18002.9064613985,0.837620489200082,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
GRC,Greece,2001,56.0524638615059,65.9746015194399,2583.56128087388,203582678904.899,18742.4235780691,1.55500521376434,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
GRC,Greece,2002,56.2467653883561,63.2984178142397,2603.6056227148,213116735217.242,19548.3677447396,1.42305156753589,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
GRC,Greece,2003,56.3618174987389,60.1494758085205,2672.75982215817,225470734593.334,20632.2557041942,1.92591199055942,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
GRC,Greece,2004,56.6204964656224,59.6164863680787,2717.47100440097,237596249349.014,21688.1050959558,2.09892831867354,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
GRC,Greece,2005,56.4673442113764,59.218593802066,2758.67496021751,240408216059.142,21880.5265835801,2.31572809063645,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
GRC,Greece,2006,57.6207933487857,53.0753919294609,2748.70086926019,255898673342.699,23220.5324419197,2.98506308707167,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
GRC,Greece,2007,57.6122005858269,54.6113140985259,2737.50471822283,264872706550.759,23973.6936091313,3.1558523371551,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0
GRC,Greece,2008,57.3204765453467,52.3239580228709,2749.77926334315,265024939553.215,23923.8800731311,3.82520510125649,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0
GRC,Greece,2009,57.3425805247613,55.7352461688947,2654.84323438585,254107830646.221,22878.1346644397,4.58229540267362,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0
GRC,Greece,2010,57.3325336424278,53.6486368783207,2487.52918925294,239639588360.141,21547.724178239,5.3338907760648,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,9.0,0.0,5.0
GRC,Greece,2011,56.8788083892023,52.2629382865603,2413.16129816794,215970916413.204,19448.255802525,6.95329429975099,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,10.0,0.0,5.0
GRC,Greece,2012,56.5064380050692,51.0490657655145,2408.75576544664,197978089510.093,17924.6620496886,9.42894404435768,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,10.0,0.0,5.0
GRC,Greece,2013,57.5231212963511,46.2031075027996,2133.12835852595,193479795684.276,17644.8766635021,14.0032369820829,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,10.0,0.0,5.0
